postcode,latitude,longitude,name,state_id
01853,42.446396,-71.459405,Lowell,MA
01854,42.446396,-71.459405,Lowell,MA
01860,42.802441,-71.0896,Merrimac,MA
01862,42.446396,-71.459405,North Billerica,MA
01863,42.446396,-71.459405,North Chelmsford,MA
01864,42.581332,-71.083725,North Reading,MA
01865,42.446396,-71.459405,Nutting Lake,MA
01866,42.446396,-71.459405,Pinehurst,MA
01867,42.537065,-71.107172,Reading,MA
01876,42.446396,-71.459405,Tewksbury,MA
01879,42.446396,-71.459405,Tyngsboro,MA
01880,42.499891,-71.068829,Wakefield,MA
01885,42.635443,-70.879123,West Boxford,MA
01886,42.446396,-71.459405,Westford,MA
01887,42.561782,-71.173888,Wilmington,MA
01888,42.446396,-71.459405,Woburn,MA
01889,42.571633,-71.109646,North Reading,MA
01890,42.454545,-71.148779,Winchester,MA
01899,42.635443,-70.879123,Andover,MA
01901,42.461246,-70.946743,Lynn,MA
01902,42.473195,-70.928593,Lynn,MA
01903,42.635443,-70.879123,Lynn,MA
01904,42.488896,-70.964694,Lynn,MA
01905,42.469395,-70.972844,Lynn,MA
01906,42.472112,-70.997794,Saugus,MA
01907,42.513295,-70.905893,Swampscott,MA
01908,42.427296,-70.922442,Nahant,MA
01910,42.454796,-70.974694,Lynn,MA
01913,42.853539,-70.948211,Amesbury,MA
01915,42.565145,-70.853843,Beverly,MA
01921,42.683256,-71.017403,Boxford,MA
01922,42.763216,-70.92812,Byfield,MA
01923,42.577188,-70.949245,Danvers,MA
01929,42.62781,-70.780576,Essex,MA
01930,42.630011,-70.694179,Gloucester,MA
01931,42.635443,-70.879123,Gloucester,MA
01936,42.635443,-70.879123,Hamilton,MA
01937,42.635443,-70.879123,Hathorne,MA
01938,42.68571,-70.864132,Ipswich,MA
01940,42.533732,-71.028775,Lynnfield,MA
01944,42.579503,-70.755062,Manchester,MA
01945,42.56142,-70.770768,Marblehead,MA
01949,42.644942,-71.087905,Middleton,MA
01950,42.80965,-70.873196,Newburyport,MA
